date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:15:44	2607/2607	---M-Z	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2018:15:45%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2F2021%2F02%2F11%2Fcontactless-payments-time-has-come%2F&format=xml	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed3978	(from https://themetechmount.com/wordpress/fablio/elementor/2021/02/11/contactless-payments-time-has-come/)
23:15:45	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5fd5a5997f24c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:45	202411/202411	---M--	200	added ('OK')	image/jpeg	etag:%22316ab-5da8a86932932%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/2021/02/7-min.jpg	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/2021/02/7-min.jpg	(from https://themetechmount.com/wordpress/fablio/elementor/2021/02/28/one-stop-solution-for-textiles/)
23:15:45	7536/7536	---M--	200	added ('OK')	font/woff	etag:%221d70-5fd5a5997f24c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:45	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%222ec0-5fd5a5997f24c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:46	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22357b-5fd5a5997f24c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:46	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5fd5a5998118c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:46	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5fd5a5998118c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:47	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5fd5a599ab16f%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:47	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5fd5a5998118c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:47	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5fd5a599ab16f%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:47	71/71	---M--	200	added ('OK')	image/png	etag:%2247-5fd5a5998118c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:48	90/90	---M--	200	added ('OK')	image/png	etag:%225a-5fd5a599ab16f%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:48	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5fd5a5998118c%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13)
23:15:49	616/616	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2011%20May%202024%2018:15:50%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/fonts/glyphicons-halflings-regular.eot	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/fonts/glyphicons-halflings-regular.html	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/css/bootstrap.min.css?ver=6.4.3)
23:15:50	616/616	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2011%20May%202024%2018:15:52%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/fonts/glyphicons-halflings-regular.eot?	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/fonts/glyphicons-halflings-regulard41d.html	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/css/bootstrap.min.css?ver=6.4.3)
23:15:50	616/616	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2011%20May%202024%2018:15:52%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/fonts/glyphicons-halflings-regular.ttf	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/fonts/glyphicons-halflings-regular-4.html	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/css/bootstrap.min.css?ver=6.4.3)
23:15:51	616/616	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2011%20May%202024%2018:15:52%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/fonts/glyphicons-halflings-regular.woff	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/fonts/glyphicons-halflings-regular-3.html	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/themes/fablio/css/bootstrap.min.css?ver=6.4.3)
23:15:57	2001/2001	---M-Z	200	added ('OK')	text/css	etag:%227d1-5db09c6796e6b-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-758.css?ver=1648209914	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-7582d4e.css	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/silk-fabric/)
23:15:57	234532/234532	---M--	200	added ('OK')	image/png	etag:%2239424-5da8a8950220e%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/2021/02/Untitled-2.png	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/2021/02/Untitled-2.png	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-314.css?ver=1648198582)
23:15:58	2348/2348	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:15:59%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fsilk-fabric%2F	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed8952.json	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/silk-fabric/)
23:15:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2018:16:00%20GMT	https://themetechmount.com/wordpress/fablio/elementor/?p=758	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/indexd4c3.html	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/silk-fabric/)
23:16:00	2490/2490	---M-Z	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2018:16:00%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fsilk-fabric%2F&format=xml	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embedba7e	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/silk-fabric/)
23:16:00	1756/1756	---M-Z	200	added ('OK')	text/css	etag:%226dc-5db09c68b8f1c-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-386.css?ver=1648209915	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-386a1b6.css	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/wool-fabric/)
23:16:02	2348/2348	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:02%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fwool-fabric%2F	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed75d0.json	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/wool-fabric/)
23:16:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2018:16:02%20GMT	https://themetechmount.com/wordpress/fablio/elementor/?p=386	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/index2023.html	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/wool-fabric/)
23:16:03	2490/2490	---M-Z	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2018:16:03%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fwool-fabric%2F&format=xml	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embedef4d	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/wool-fabric/)
23:16:03	2017/2017	---M-Z	200	added ('OK')	text/css	etag:%227e1-5db09c6a34d51-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-383.css?ver=1648209917	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-383e251.css	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/georgette-fabric/)
23:16:05	2373/2373	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:05%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fgeorgette-fabric%2F	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed9d2f.json	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/georgette-fabric/)
23:16:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2018:16:05%20GMT	https://themetechmount.com/wordpress/fablio/elementor/?p=383	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/index3f97.html	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/georgette-fabric/)
23:16:06	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2018:16:07%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fgeorgette-fabric%2F&format=xml	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed348b	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/georgette-fabric/)
23:16:07	2017/2017	---M-Z	200	added ('OK')	text/css	etag:%227e1-5db09c6adfbba-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-385.css?ver=1648209918	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-385a34d.css	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/leather-material/)
23:16:08	2373/2373	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:08%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fleather-material%2F	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embedf632.json	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/leather-material/)
23:16:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2018:16:09%20GMT	https://themetechmount.com/wordpress/fablio/elementor/?p=385	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/indexf1ac.html	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/leather-material/)
23:16:09	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2018:16:10%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fleather-material%2F&format=xml	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed2baf	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/leather-material/)
23:16:10	2016/2016	---M-Z	200	added ('OK')	text/css	etag:%227e0-5db09c6b6a682-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-757.css?ver=1648209918	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-757a34d.css	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/cotton-fabric/)
23:16:11	2358/2358	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:11%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fcotton-fabric%2F	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embedc5c3.json	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/cotton-fabric/)
23:16:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2018:16:12%20GMT	https://themetechmount.com/wordpress/fablio/elementor/?p=757	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/index3d1a.html	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/cotton-fabric/)
23:16:12	2500/2500	---M-Z	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2018:16:13%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2Fportfolio%2Fcotton-fabric%2F&format=xml	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed3a97	(from https://themetechmount.com/wordpress/fablio/elementor/portfolio/cotton-fabric/)
23:16:14	15436/15436	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9a0ef54f0671a2df88023151731600d-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/category/textile-world/feed/	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/category/textile-world/feed/index.html	(from https://themetechmount.com/wordpress/fablio/elementor/category/textile-world/)
23:16:14	776/776	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:14%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/7	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/7.json	(from https://themetechmount.com/wordpress/fablio/elementor/category/textile-world/)
23:16:15	15529/15529	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9a0ef54f0671a2df88023151731600d-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/category/fashion-retail/feed/	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/category/fashion-retail/feed/index.html	(from https://themetechmount.com/wordpress/fablio/elementor/category/fashion-retail/)
23:16:15	785/785	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:16%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/4	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/4.json	(from https://themetechmount.com/wordpress/fablio/elementor/category/fashion-retail/)
23:16:17	785/785	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:17%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/5	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/5.json	(from https://themetechmount.com/wordpress/fablio/elementor/category/industry-insight/)
23:16:17	15531/15531	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9a0ef54f0671a2df88023151731600d-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/category/industry-insight/feed/	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/category/industry-insight/feed/index.html	(from https://themetechmount.com/wordpress/fablio/elementor/category/industry-insight/)
23:16:19	15511/15511	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9a0ef54f0671a2df88023151731600d-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/category/news-analysis/feed/	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/category/news-analysis/feed/index.html	(from https://themetechmount.com/wordpress/fablio/elementor/category/news-analysis/)
23:16:19	782/782	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:19%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/6	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/6.json	(from https://themetechmount.com/wordpress/fablio/elementor/category/news-analysis/)
23:16:21	4801/4801	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:21%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/posts/1022	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/posts/1022.json	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/09/the-story-of-a-silk-lends-cotton-like-comfort/)
23:16:21	943/943	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9a0ef54f0671a2df88023151731600d-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/2021/03/09/the-story-of-a-silk-lends-cotton-like-comfort/feed/	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/2021/03/09/the-story-of-a-silk-lends-cotton-like-comfort/feed/index.html	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/09/the-story-of-a-silk-lends-cotton-like-comfort/)
23:16:22	276522/276522	---M--	200	added ('OK')	image/jpeg	etag:%224382a-5da8a894014c7%22	https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/2021/02/textile2_bg4.jpg	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/2021/02/textile2_bg4.jpg	(from https://themetechmount.com/wordpress/fablio/elementor/wp-content/uploads/sites/13/elementor/css/post-314.css?ver=1648198582)
23:16:22	2540/2540	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:22%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2F2021%2F03%2F09%2Fthe-story-of-a-silk-lends-cotton-like-comfort%2F	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embedfc72.json	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/09/the-story-of-a-silk-lends-cotton-like-comfort/)
23:16:23	2678/2678	---M-Z	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2018:16:24%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2F2021%2F03%2F09%2Fthe-story-of-a-silk-lends-cotton-like-comfort%2F&format=xml	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embedb29c	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/09/the-story-of-a-silk-lends-cotton-like-comfort/)
23:16:25	15632/15632	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9a0ef54f0671a2df88023151731600d-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/category/trade-business/feed/	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/category/trade-business/feed/index.html	(from https://themetechmount.com/wordpress/fablio/elementor/category/trade-business/)
23:16:25	785/785	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:25%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/8	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/categories/8.json	(from https://themetechmount.com/wordpress/fablio/elementor/category/trade-business/)
23:16:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2018:16:24%20GMT	https://themetechmount.com/wordpress/fablio/elementor/?p=1022	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/indexb703.html	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/09/the-story-of-a-silk-lends-cotton-like-comfort/)
23:16:26	4736/4736	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:27%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/posts/1020	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/wp/v2/posts/1020.json	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/07/the-curse-of-synthetic-fabrics/)
23:16:27	903/903	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9a0ef54f0671a2df88023151731600d-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/2021/03/07/the-curse-of-synthetic-fabrics/feed/	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/2021/03/07/the-curse-of-synthetic-fabrics/feed/index.html	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/07/the-curse-of-synthetic-fabrics/)
23:16:27	2480/2480	---M--	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2018:16:28%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2F2021%2F03%2F07%2Fthe-curse-of-synthetic-fabrics%2F	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed6323.json	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/07/the-curse-of-synthetic-fabrics/)
23:16:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2018:16:28%20GMT	https://themetechmount.com/wordpress/fablio/elementor/?p=1020	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/index87d0.html	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/07/the-curse-of-synthetic-fabrics/)
23:16:28	2618/2618	---M-Z	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2018:16:29%20GMT	https://themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemetechmount.com%2Fwordpress%2Ffablio%2Felementor%2F2021%2F03%2F07%2Fthe-curse-of-synthetic-fabrics%2F&format=xml	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/wp-json/oembed/1.0/embed07e4	(from https://themetechmount.com/wordpress/fablio/elementor/2021/03/07/the-curse-of-synthetic-fabrics/)
23:16:30	15448/15448	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9a0ef54f0671a2df88023151731600d-gzip%22	https://themetechmount.com/wordpress/fablio/elementor/category/traditional/feed/	C:/xampp/htdocs/wajhee/themetechmount.com/wordpress/fablio/elementor/category/traditional/feed/index.html	(from https://themetechmount.com/wordpress/fablio/elementor/category/traditional/)
